centroid-0,centroid-1,axis_major_length,axis_minor_length,area,perimeter,circularity,maskNumber,skewness,Intensity,ImageOrigin,centroid_row_px,centroid_col_px,centroid_x_m,centroid_y_m,major_m,minor_m,area_m2,diameter_m,ParticleID
59.60304789550072,1418.0631349782293,42.64572611714994,41.20414791499668,1378.0,137.88225099390854,0.9108405395280721,43,1.034986239859327,0.7385797611962103,Caleb August27_y_0.00534605810575_x_-0.004877146381,59.60304789550072,1418.0631349782293,7.385745494678277e-05,3.1043254112239958e-06,2.221131568601559e-06,2.1460493705727434e-06,3.73806423611111e-12,2.1832677354728226e-06,26
1044.0628378378378,438.3418918918919,43.62994588409581,43.283319592523554,1480.0,142.71067811865476,0.9131847281381964,8,1.0080083111654894,0.8770085304490766,Caleb August27_y_0.00534605810575_x_-0.004977146381,1044.0628378378378,438.3418918918919,2.283030686936937e-05,5.437827280405405e-05,2.2723930147966564e-06,2.2543395621106016e-06,4.014756944444444e-12,2.2633482882490457e-06,27
1153.1951048951048,50.286013986013984,46.711061169103004,39.092244767683034,1430.0,140.61017305526642,0.9088922829116128,10,1.1948932952481237,0.8552011930751345,Caleb August27_y_0.00534605810575_x_-0.004977146381,1153.1951048951048,50.286013986013984,2.619063228438228e-06,6.006224504662004e-05,2.4328677692241147e-06,2.036054414983491e-06,3.879123263888888e-12,2.2256350021060947e-06,28
872.7810839532413,484.2826780021254,35.97248704364811,33.42094134764659,941.0,112.5685424949238,0.9331799549977255,11,1.0763457159826886,0.9137853042972097,Caleb August27_y_0.00534605810575_x_-0.004977146381,872.7810839532413,484.2826780021254,2.522305614594403e-05,4.545734812256465e-05,1.8735670335233388e-06,1.7406740285232596e-06,2.5526258680555553e-12,1.8058985231599929e-06,29
891.1464226289518,648.261231281198,51.34594242293402,44.85810010526081,1803.0,158.36753236814712,0.9033858655499971,12,1.1446303410632486,0.8722493585115931,Caleb August27_y_0.00534605810575_x_-0.004977146381,891.1464226289518,648.261231281198,3.376360579589572e-05,4.641387617859124e-05,2.6742678345278133e-06,2.3363593804823334e-06,4.890950520833333e-12,2.4996101178226243e-06,30
1001.9715261958997,1558.8405466970387,59.8824551141967,56.03002333835823,2634.0,189.09545442950497,0.9256854900148859,14,1.068756562041285,0.8045930969111287,Caleb August27_y_0.00534605810575_x_-0.004977146381,1001.9715261958997,1558.8405466970387,8.118961180713742e-05,5.2186016989369775e-05,3.1188778705310777e-06,2.9182303822061574e-06,7.145182291666665e-12,3.016886501042794e-06,31
920.6736566186107,1511.2450851900394,33.18768353899381,29.291263613368137,763.0,100.91168824543142,0.9415674967154649,16,1.1330232787856718,0.9455425063532226,Caleb August27_y_0.00534605810575_x_-0.004977146381,920.6736566186107,1511.2450851900394,7.871068152031454e-05,4.7951752948885975e-05,1.7285251843225941e-06,1.5255866465295903e-06,2.0697699652777775e-12,1.623888832215016e-06,32
696.3898695318496,649.7313891020722,59.34305097413154,55.93218345795727,2606.0,188.50966799187808,0.9215459998640338,17,1.0609821985358059,0.8303873880550329,Caleb August27_y_0.00534605810575_x_-0.004977146381,696.3898695318496,649.7313891020722,3.384017651573292e-05,3.627030570478384e-05,3.090783904902684e-06,2.913134555101941e-06,7.0692274305555545e-12,3.000644829986535e-06,33
777.719800181653,1857.5404178019983,58.0227456950843,48.64472584748598,2202.0,174.36753236814712,0.9101142946810366,21,1.1927859533426273,0.8650888574234842,Caleb August27_y_0.00534605810575_x_-0.004977146381,777.719800181653,1857.5404178019983,9.674689676052072e-05,4.0506239592794424e-05,3.022018004952307e-06,2.533579471223228e-06,5.973307291666666e-12,2.7670422438073007e-06,34
641.9865168539326,630.4898876404494,24.541100723769826,23.135447510447744,445.0,76.76955262170048,0.9488375326685865,23,1.0607575545140115,0.957895087875993,Caleb August27_y_0.00534605810575_x_-0.004977146381,641.9865168539326,630.4898876404494,3.28380149812734e-05,3.343679775280899e-05,1.2781823293630117e-06,1.2049712245024865e-06,1.2071397569444443e-12,1.2410370367358054e-06,35
961.0067873303168,732.2273755656108,35.864313481676355,31.51154368925058,884.0,110.66904755831214,0.9070052155169223,28,1.1381325470865655,0.8976319606584939,Caleb August27_y_0.00534605810575_x_-0.004977146381,961.0067873303168,732.2273755656108,3.813684247737556e-05,5.0052436840120664e-05,1.86793299383731e-06,1.6412262338151341e-06,2.3980034722222218e-12,1.7509142276235682e-06,36
596.2177700348432,1005.7891986062717,28.144064577821595,26.009433543936296,574.0,86.76955262170047,0.9580474954984867,29,1.0820714157530338,0.9448361177356844,Caleb August27_y_0.00534605810575_x_-0.004977146381,596.2177700348432,1005.7891986062717,5.2384854094076644e-05,3.1053008855981414e-05,1.4658366967615412e-06,1.3546579970800153e-06,1.5570746527777775e-12,1.409151306170269e-06,37
